order_id;user_id;status;gender;created_at;returned_at;shipped_at;delivered_at;num_of_item
898;723;Shipped;M;2022-01-26 17:57:00+00:00;;2022-01-28 12:27:00+00:00;;1
899;724;Cancelled;F;2024-01-10 04:26:00+00:00;;;;2
900;725;Cancelled;M;2023-03-29 00:23:00+00:00;;;;2
901;725;Processing;M;2023-10-03 00:23:00+00:00;;;;1
902;726;Complete;F;2022-01-19 00:22:00+00:00;;2022-01-19 21:16:00+00:00;2022-01-21 01:49:00+00:00;4
903;727;Cancelled;F;2023-04-02 17:13:00+00:00;;;;1
905;728;Processing;M;2021-09-23 02:27:00+00:00;;;;1
904;728;Returned;M;2019-05-15 02:27:00+00:00;2019-05-22 06:45:00+00:00;2019-05-15 11:28:00+00:00;2019-05-19 23:46:00+00:00;3
906;729;Processing;F;2019-04-09 05:38:00+00:00;;;;1
907;730;Shipped;M;2023-01-06 01:40:00+00:00;;2023-01-07 12:56:00+00:00;;2
908;732;Processing;M;2023-08-23 17:40:00+00:00;;;;1
909;733;Returned;F;2022-08-28 07:39:00+00:00;2022-09-02 08:42:00+00:00;2022-08-30 03:41:00+00:00;2022-09-01 03:59:00+00:00;1
910;733;Shipped;F;2021-04-14 07:39:00+00:00;;2021-04-14 22:29:00+00:00;;1
913;734;Cancelled;F;2023-08-24 16:21:00+00:00;;;;1
914;734;Cancelled;F;2021-05-02 16:21:00+00:00;;;;1
911;734;Complete;F;2022-11-26 16:21:00+00:00;;2022-11-27 12:59:00+00:00;2022-12-01 10:10:00+00:00;2
912;734;Complete;F;2022-04-16 16:21:00+00:00;;2022-04-16 18:05:00+00:00;2022-04-19 22:09:00+00:00;1
915;735;Complete;F;2023-08-15 01:49:00+00:00;;2023-08-15 05:06:00+00:00;2023-08-16 05:59:00+00:00;1
919;737;Cancelled;F;2023-04-04 00:22:00+00:00;;;;1
918;737;Complete;F;2023-01-19 00:22:00+00:00;;2023-01-21 00:58:00+00:00;2023-01-22 17:37:00+00:00;1
917;737;Processing;F;2022-09-28 00:22:00+00:00;;;;2
916;737;Shipped;F;2021-12-29 00:22:00+00:00;;2021-12-31 03:47:00+00:00;;1
920;738;Shipped;M;2023-08-15 01:12:00+00:00;;2023-08-16 06:06:00+00:00;;1
921;739;Shipped;F;2023-10-03 14:54:00+00:00;;2023-10-04 09:02:00+00:00;;1
922;740;Processing;F;2023-07-09 10:40:00+00:00;;;;1
923;742;Shipped;F;2021-01-14 16:23:00+00:00;;2021-01-16 13:47:00+00:00;;1
924;743;Processing;M;2023-02-15 06:16:00+00:00;;;;1
925;744;Shipped;F;2021-05-28 06:41:00+00:00;;2021-05-30 06:21:00+00:00;;1
926;745;Complete;F;2023-09-07 02:51:00+00:00;;2023-09-08 17:37:00+00:00;2023-09-12 02:57:00+00:00;1
927;745;Returned;F;2023-11-20 02:51:00+00:00;2023-11-28 14:13:00+00:00;2023-11-21 11:04:00+00:00;2023-11-26 09:51:00+00:00;1
929;746;Complete;M;2022-06-08 13:27:00+00:00;;2022-06-11 06:22:00+00:00;2022-06-13 07:33:00+00:00;2
928;746;Processing;M;2023-03-16 13:27:00+00:00;;;;3
931;747;Complete;M;2021-12-07 18:21:00+00:00;;2021-12-10 14:52:00+00:00;2021-12-10 16:48:00+00:00;1
932;747;Processing;M;2022-01-05 18:21:00+00:00;;;;1
930;747;Returned;M;2021-10-01 18:21:00+00:00;2021-10-06 09:02:00+00:00;2021-10-03 08:48:00+00:00;2021-10-06 01:57:00+00:00;1
933;748;Processing;M;2023-12-19 16:08:00+00:00;;;;2
934;749;Cancelled;M;2023-03-14 06:08:00+00:00;;;;1
935;749;Shipped;M;2021-05-15 06:08:00+00:00;;2021-05-16 06:30:00+00:00;;1
936;752;Complete;F;2022-05-17 11:07:00+00:00;;2022-05-19 11:06:00+00:00;2022-05-21 06:14:00+00:00;4
937;753;Shipped;F;2021-04-23 11:25:00+00:00;;2021-04-25 04:58:00+00:00;;1
938;754;Cancelled;F;2022-06-07 01:07:00+00:00;;;;1
939;754;Shipped;F;2023-09-21 01:07:00+00:00;;2023-09-21 08:32:00+00:00;;2
941;755;Complete;M;2024-01-16 01:25:49.617168+00:00;;2024-01-19 00:44:49.617168+00:00;2024-01-23 10:11:49.617168+00:00;2
940;755;Processing;M;2024-01-16 01:25:49.617168+00:00;;;;1
942;756;Processing;F;2023-02-05 16:19:00+00:00;;;;1
943;757;Complete;F;2020-05-06 11:32:00+00:00;;2020-05-06 17:11:00+00:00;2020-05-07 05:54:00+00:00;1
945;758;Cancelled;M;2022-05-20 03:19:00+00:00;;;;1
944;758;Complete;M;2023-05-07 03:19:00+00:00;;2023-05-09 15:35:00+00:00;2023-05-12 02:32:00+00:00;2
946;760;Cancelled;M;2022-12-04 02:19:00+00:00;;;;1
947;760;Shipped;M;2022-10-22 02:19:00+00:00;;2022-10-24 16:14:00+00:00;;2
948;761;Complete;F;2021-04-13 10:36:00+00:00;;2021-04-14 13:36:00+00:00;2021-04-17 15:48:00+00:00;1
949;761;Shipped;F;2021-06-30 10:36:00+00:00;;2021-07-02 01:08:00+00:00;;1
950;762;Cancelled;M;2023-02-13 07:03:00+00:00;;;;1
951;762;Cancelled;M;2023-09-24 07:03:00+00:00;;;;1
952;763;Shipped;M;2022-05-15 10:28:00+00:00;;2022-05-16 03:39:00+00:00;;1
953;764;Processing;M;2022-03-28 02:31:00+00:00;;;;1
954;765;Shipped;F;2022-11-16 09:11:00+00:00;;2022-11-17 15:36:00+00:00;;1
956;767;Cancelled;F;2023-01-21 16:07:00+00:00;;;;4
955;767;Shipped;F;2023-05-19 16:07:00+00:00;;2023-05-20 15:47:00+00:00;;1
957;768;Shipped;M;2024-01-17 01:32:50.009285+00:00;;2024-01-18 06:40:50.009285+00:00;;1
958;769;Shipped;F;2022-05-04 02:53:00+00:00;;2022-05-06 18:48:00+00:00;;1
960;771;Complete;F;2020-06-04 06:42:00+00:00;;2020-06-05 16:54:00+00:00;2020-06-09 19:59:00+00:00;1
959;771;Processing;F;2021-02-16 06:42:00+00:00;;;;2
961;772;Complete;M;2023-04-15 10:53:00+00:00;;2023-04-17 02:10:00+00:00;2023-04-20 20:22:00+00:00;1
963;774;Cancelled;M;2023-06-26 03:59:00+00:00;;;;2
962;774;Processing;M;2023-10-29 03:59:00+00:00;;;;1
964;775;Complete;M;2023-11-18 18:38:00+00:00;;2023-11-21 14:27:00+00:00;2023-11-23 07:31:00+00:00;1
965;775;Shipped;M;2023-11-23 18:38:00+00:00;;2023-11-26 13:58:00+00:00;;1
966;776;Returned;M;2023-10-05 09:05:00+00:00;2023-10-11 04:26:00+00:00;2023-10-07 07:18:00+00:00;2023-10-10 00:26:00+00:00;1
967;778;Complete;F;2020-11-11 11:14:00+00:00;;2020-11-11 23:30:00+00:00;2020-11-16 20:12:00+00:00;1
968;779;Shipped;F;2023-09-03 15:36:00+00:00;;2023-09-06 06:02:00+00:00;;1
970;780;Returned;F;2023-08-10 12:38:00+00:00;2023-08-16 12:50:00+00:00;2023-08-13 11:22:00+00:00;2023-08-15 10:28:00+00:00;2
969;780;Shipped;F;2023-08-02 12:38:00+00:00;;2023-08-03 22:08:00+00:00;;1
971;781;Cancelled;M;2022-11-13 08:21:00+00:00;;;;1
972;781;Complete;M;2020-05-24 08:21:00+00:00;;2020-05-25 11:09:00+00:00;2020-05-29 17:35:00+00:00;2
973;783;Cancelled;F;2022-12-27 13:57:00+00:00;;;;1
976;784;Complete;M;2024-01-07 05:22:00+00:00;;2024-01-07 10:13:00+00:00;2024-01-08 11:39:00+00:00;2
975;784;Processing;M;2024-01-02 05:22:00+00:00;;;;3
974;784;Shipped;M;2024-01-15 05:22:00+00:00;;2024-01-16 22:25:00+00:00;;1
977;784;Shipped;M;2024-01-05 05:22:00+00:00;;2024-01-06 04:25:00+00:00;;1
978;785;Processing;M;2022-06-02 01:32:00+00:00;;;;1
980;788;Returned;F;2022-10-20 15:47:00+00:00;2022-10-25 00:11:00+00:00;2022-10-21 07:35:00+00:00;2022-10-23 02:25:00+00:00;2
979;788;Shipped;F;2022-11-02 15:47:00+00:00;;2022-11-03 00:43:00+00:00;;1
981;789;Cancelled;M;2021-12-10 07:17:00+00:00;;;;1
982;790;Shipped;F;2023-12-22 01:02:00+00:00;;2023-12-24 11:34:00+00:00;;1
983;792;Shipped;F;2020-08-08 02:03:00+00:00;;2020-08-08 08:17:00+00:00;;1
984;793;Shipped;M;2022-12-19 16:59:00+00:00;;2022-12-22 02:21:00+00:00;;1
985;794;Shipped;F;2022-12-14 18:11:00+00:00;;2022-12-15 23:25:00+00:00;;1
986;796;Processing;F;2022-04-15 11:58:00+00:00;;;;1
987;797;Cancelled;M;2023-06-14 13:52:00+00:00;;;;1
988;797;Cancelled;M;2023-06-06 13:52:00+00:00;;;;1
989;799;Processing;F;2022-11-09 07:00:00+00:00;;;;2
990;800;Processing;F;2021-07-25 18:03:00+00:00;;;;1
991;801;Complete;F;2022-05-08 15:10:00+00:00;;2022-05-11 07:22:00+00:00;2022-05-14 09:27:00+00:00;1
992;802;Returned;F;2021-07-13 13:23:00+00:00;2021-07-22 18:52:00+00:00;2021-07-16 10:40:00+00:00;2021-07-20 04:56:00+00:00;1
993;802;Shipped;F;2021-12-01 13:23:00+00:00;;2021-12-02 15:11:00+00:00;;1
995;803;Cancelled;F;2021-01-04 18:39:00+00:00;;;;1
994;803;Processing;F;2022-09-16 18:39:00+00:00;;;;1
996;804;Complete;M;2022-02-28 14:37:00+00:00;;2022-03-03 00:04:00+00:00;2022-03-04 06:29:00+00:00;1
997;805;Processing;F;2022-06-30 13:27:00+00:00;;;;3
998;806;Processing;F;2023-10-19 15:00:00+00:00;;;;1
999;806;Shipped;F;2023-09-03 15:00:00+00:00;;2023-09-05 19:58:00+00:00;;1
1001;807;Cancelled;M;2023-01-20 01:35:00+00:00;;;;1
1000;807;Shipped;M;2023-01-22 01:35:00+00:00;;2023-01-22 22:11:00+00:00;;1
1002;808;Processing;F;2023-06-30 11:47:00+00:00;;;;2
1003;809;Shipped;F;2023-10-26 05:28:00+00:00;;2023-10-28 08:49:00+00:00;;2
1004;811;Shipped;M;2023-05-19 05:02:00+00:00;;2023-05-20 15:14:00+00:00;;2
1005;812;Returned;M;2023-09-20 15:20:00+00:00;2023-09-25 18:31:00+00:00;2023-09-23 04:58:00+00:00;2023-09-23 18:17:00+00:00;3
1006;813;Complete;M;2023-02-23 02:07:00+00:00;;2023-02-24 20:05:00+00:00;2023-02-27 05:59:00+00:00;2
1008;813;Complete;M;2023-01-25 02:07:00+00:00;;2023-01-26 20:33:00+00:00;2023-01-27 00:06:00+00:00;2
1007;813;Processing;M;2023-07-25 02:07:00+00:00;;;;2
1009;814;Complete;M;2023-05-24 15:36:00+00:00;;2023-05-25 20:33:00+00:00;2023-05-29 22:51:00+00:00;2
1010;815;Shipped;M;2022-01-08 06:09:00+00:00;;2022-01-10 19:49:00+00:00;;1
1012;816;Cancelled;M;2021-08-23 11:37:00+00:00;;;;2
1011;816;Returned;M;2022-08-16 11:37:00+00:00;2022-08-24 15:34:00+00:00;2022-08-16 22:44:00+00:00;2022-08-21 19:24:00+00:00;1
1013;817;Complete;M;2022-10-16 12:24:00+00:00;;2022-10-17 20:41:00+00:00;2022-10-21 00:42:00+00:00;3
1014;819;Complete;M;2023-10-15 15:21:00+00:00;;2023-10-17 18:16:00+00:00;2023-10-18 03:32:00+00:00;1
1016;821;Complete;M;2023-09-28 12:23:00+00:00;;2023-09-30 05:57:00+00:00;2023-10-03 20:04:00+00:00;1
1015;821;Shipped;M;2023-11-01 12:23:00+00:00;;2023-11-02 05:53:00+00:00;;1
1017;822;Cancelled;F;2020-07-15 08:00:00+00:00;;;;1
1019;822;Complete;F;2021-01-09 08:00:00+00:00;;2021-01-11 14:24:00+00:00;2021-01-12 22:58:00+00:00;2
1018;822;Processing;F;2022-02-25 08:00:00+00:00;;;;2
1020;823;Complete;F;2023-12-08 13:06:00+00:00;;2023-12-09 01:41:00+00:00;2023-12-13 17:29:00+00:00;1
1022;824;Cancelled;M;2023-05-11 04:52:00+00:00;;;;1
1021;824;Shipped;M;2023-01-06 04:52:00+00:00;;2023-01-06 07:02:00+00:00;;2
1023;825;Processing;M;2022-10-24 13:36:00+00:00;;;;1
1024;827;Processing;M;2022-03-06 03:19:00+00:00;;;;2
1025;827;Shipped;M;2022-03-24 03:19:00+00:00;;2022-03-25 23:04:00+00:00;;1
1026;827;Shipped;M;2021-07-09 03:19:00+00:00;;2021-07-10 18:51:00+00:00;;2
1027;829;Processing;F;2021-07-22 08:20:00+00:00;;;;4
1028;830;Shipped;M;2023-11-15 03:42:00+00:00;;2023-11-16 02:28:00+00:00;;1
1030;831;Returned;M;2022-10-07 18:01:00+00:00;2022-10-13 01:16:00+00:00;2022-10-09 19:24:00+00:00;2022-10-11 18:28:00+00:00;4
1029;831;Shipped;M;2023-04-17 18:01:00+00:00;;2023-04-18 02:08:00+00:00;;2
1031;832;Shipped;M;2023-09-21 17:22:00+00:00;;2023-09-22 13:13:00+00:00;;1
1032;832;Shipped;M;2024-01-03 17:22:00+00:00;;2024-01-05 00:38:00+00:00;;1
1033;833;Returned;M;2023-10-16 18:21:00+00:00;2023-10-21 09:05:00+00:00;2023-10-18 07:39:00+00:00;2023-10-21 02:12:00+00:00;1
1034;834;Shipped;M;2023-09-15 09:44:00+00:00;;2023-09-15 23:29:00+00:00;;1
1035;835;Complete;F;2023-06-23 09:48:00+00:00;;2023-06-25 04:54:00+00:00;2023-06-29 14:49:00+00:00;1
1036;836;Cancelled;M;2023-12-10 07:26:00+00:00;;;;1
1037;837;Cancelled;F;2024-01-14 17:11:00+00:00;;;;2
1038;837;Shipped;F;2023-12-24 17:11:00+00:00;;2023-12-27 07:21:00+00:00;;2
1039;838;Complete;F;2022-06-07 01:32:00+00:00;;2022-06-08 15:39:00+00:00;2022-06-10 05:19:00+00:00;1
1040;839;Returned;F;2023-05-29 18:24:00+00:00;2023-06-05 03:55:00+00:00;2023-05-31 07:34:00+00:00;2023-06-03 14:15:00+00:00;3
1041;840;Processing;M;2023-03-18 16:44:00+00:00;;;;1
1042;841;Shipped;M;2023-12-22 18:22:00+00:00;;2023-12-23 13:01:00+00:00;;1
1043;841;Shipped;M;2024-01-10 18:22:00+00:00;;2024-01-11 06:18:00+00:00;;1
1044;842;Complete;M;2024-01-17 17:59:00+00:00;;2024-01-20 17:57:00+00:00;2024-01-21 17:30:00+00:00;1
1045;843;Shipped;F;2021-12-23 05:23:00+00:00;;2021-12-25 23:28:00+00:00;;1
1046;843;Shipped;F;2022-06-10 05:23:00+00:00;;2022-06-11 05:51:00+00:00;;1
1047;844;Returned;M;2023-05-14 13:00:00+00:00;2023-05-18 18:30:00+00:00;2023-05-15 22:48:00+00:00;2023-05-18 09:43:00+00:00;2
1048;845;Complete;M;2021-11-06 00:19:00+00:00;;2021-11-08 18:17:00+00:00;2021-11-10 20:08:00+00:00;1
1049;846;Returned;M;2022-03-30 17:04:00+00:00;2022-04-04 19:07:00+00:00;2022-04-01 01:57:00+00:00;2022-04-01 20:17:00+00:00;2
1050;846;Shipped;M;2022-06-04 17:04:00+00:00;;2022-06-05 09:53:00+00:00;;1
1051;847;Cancelled;F;2023-04-25 14:34:00+00:00;;;;1
1052;847;Shipped;F;2023-02-19 14:34:00+00:00;;2023-02-20 14:45:00+00:00;;1
1053;848;Complete;M;2021-06-25 08:14:00+00:00;;2021-06-25 12:53:00+00:00;2021-06-26 01:55:00+00:00;2
1054;849;Processing;F;2022-08-10 17:25:00+00:00;;;;1
1055;850;Complete;M;2021-07-17 05:25:00+00:00;;2021-07-18 12:58:00+00:00;2021-07-22 01:18:00+00:00;2
1056;850;Shipped;M;2021-03-30 05:25:00+00:00;;2021-03-30 18:06:00+00:00;;1
1057;851;Complete;M;2021-08-16 08:47:00+00:00;;2021-08-18 13:57:00+00:00;2021-08-20 19:08:00+00:00;1
1058;852;Shipped;M;2020-08-01 13:54:00+00:00;;2020-08-02 04:15:00+00:00;;1
1059;853;Shipped;F;2022-09-13 12:11:00+00:00;;2022-09-15 09:02:00+00:00;;4
1060;853;Shipped;F;2023-09-25 12:11:00+00:00;;2023-09-27 18:20:00+00:00;;1
1061;854;Shipped;M;2023-11-01 06:49:00+00:00;;2023-11-01 15:29:00+00:00;;1
1062;854;Shipped;M;2023-06-15 06:49:00+00:00;;2023-06-15 19:05:00+00:00;;1
1066;855;Cancelled;F;2023-12-12 06:56:00+00:00;;;;1
1064;855;Complete;F;2023-11-30 06:56:00+00:00;;2023-11-30 16:55:00+00:00;2023-12-03 10:25:00+00:00;2
1065;855;Complete;F;2024-01-10 06:56:00+00:00;;2024-01-11 17:30:00+00:00;2024-01-15 14:58:00+00:00;3
1063;855;Shipped;F;2024-01-15 06:56:00+00:00;;2024-01-16 20:54:00+00:00;;1
1067;856;Returned;F;2024-01-05 14:16:00+00:00;2024-01-10 04:57:00+00:00;2024-01-07 00:17:00+00:00;2024-01-07 23:33:00+00:00;2
1068;857;Cancelled;F;2021-06-25 17:27:00+00:00;;;;2
1070;857;Complete;F;2023-05-30 17:27:00+00:00;;2023-05-31 06:00:00+00:00;2023-06-04 15:19:00+00:00;2
1069;857;Shipped;F;2023-02-01 17:27:00+00:00;;2023-02-03 16:21:00+00:00;;1
1071;859;Returned;F;2023-07-02 05:19:00+00:00;2023-07-10 05:56:00+00:00;2023-07-05 04:36:00+00:00;2023-07-08 02:18:00+00:00;2
1072;859;Returned;F;2020-03-03 05:19:00+00:00;2020-03-07 20:26:00+00:00;2020-03-03 07:14:00+00:00;2020-03-06 03:39:00+00:00;2
1073;861;Shipped;F;2023-12-02 10:36:00+00:00;;2023-12-03 18:29:00+00:00;;1
1074;862;Shipped;M;2022-04-29 10:43:00+00:00;;2022-04-30 05:20:00+00:00;;2
1075;864;Cancelled;M;2023-09-06 00:24:00+00:00;;;;2
1076;864;Shipped;M;2023-02-12 00:24:00+00:00;;2023-02-14 12:24:00+00:00;;1
1077;865;Cancelled;F;2023-11-14 11:57:00+00:00;;;;3
1078;865;Cancelled;F;2022-12-23 11:57:00+00:00;;;;1
1079;865;Complete;F;2021-02-20 11:57:00+00:00;;2021-02-20 23:39:00+00:00;2021-02-21 20:14:00+00:00;1
1080;866;Cancelled;M;2019-08-12 13:27:00+00:00;;;;1
1081;866;Shipped;M;2019-10-02 13:27:00+00:00;;2019-10-04 12:28:00+00:00;;1
1082;867;Cancelled;M;2023-11-08 18:47:00+00:00;;;;2
1083;869;Complete;M;2021-12-13 17:13:00+00:00;;2021-12-16 09:03:00+00:00;2021-12-21 04:57:00+00:00;1
1084;870;Processing;M;2020-09-27 04:18:00+00:00;;;;1
1085;870;Shipped;M;2022-10-03 04:18:00+00:00;;2022-10-05 14:13:00+00:00;;3
1086;872;Cancelled;M;2019-10-08 14:10:00+00:00;;;;1
1087;873;Cancelled;F;2023-01-19 17:23:00+00:00;;;;4
1088;873;Processing;F;2023-09-14 17:23:00+00:00;;;;1
1089;874;Cancelled;F;2023-07-27 15:39:00+00:00;;;;1
1090;876;Complete;M;2021-08-24 15:46:00+00:00;;2021-08-24 22:02:00+00:00;2021-08-26 03:26:00+00:00;1
1091;876;Complete;M;2021-02-17 15:46:00+00:00;;2021-02-17 21:40:00+00:00;2021-02-21 14:39:00+00:00;1
1092;876;Complete;M;2023-10-16 15:46:00+00:00;;2023-10-19 12:19:00+00:00;2023-10-22 02:45:00+00:00;1
1093;876;Processing;M;2023-06-17 15:46:00+00:00;;;;1
1094;878;Complete;F;2023-12-17 12:07:00+00:00;;2023-12-18 04:45:00+00:00;2023-12-20 04:42:00+00:00;1
1095;879;Complete;F;2023-07-07 02:05:00+00:00;;2023-07-07 23:26:00+00:00;2023-07-08 13:06:00+00:00;1
1096;879;Shipped;F;2023-07-04 02:05:00+00:00;;2023-07-05 09:35:00+00:00;;1
1097;879;Shipped;F;2023-10-12 02:05:00+00:00;;2023-10-14 08:37:00+00:00;;4
1098;880;Complete;F;2021-08-25 16:53:00+00:00;;2021-08-27 19:32:00+00:00;2021-08-28 15:21:00+00:00;1
1100;881;Cancelled;F;2020-02-06 15:02:00+00:00;;;;1
1101;881;Returned;F;2021-03-15 15:02:00+00:00;2021-03-22 14:35:00+00:00;2021-03-18 01:20:00+00:00;2021-03-22 02:45:00+00:00;1
1099;881;Shipped;F;2023-01-02 15:02:00+00:00;;2023-01-02 22:13:00+00:00;;1
1102;881;Shipped;F;2022-08-28 15:02:00+00:00;;2022-08-29 15:49:00+00:00;;1
1104;882;Processing;F;2022-04-30 03:40:00+00:00;;;;2
1103;882;Shipped;F;2022-04-02 03:40:00+00:00;;2022-04-04 12:07:00+00:00;;2
1105;883;Shipped;M;2023-12-26 09:03:00+00:00;;2023-12-27 15:16:00+00:00;;1
1106;883;Shipped;M;2023-12-28 09:03:00+00:00;;2023-12-31 05:28:00+00:00;;1
1107;884;Processing;M;2023-03-31 05:06:00+00:00;;;;1
1108;884;Processing;M;2022-07-11 05:06:00+00:00;;;;3
1109;885;Shipped;M;2023-03-15 16:52:00+00:00;;2023-03-16 14:20:00+00:00;;3
1110;887;Cancelled;F;2020-08-04 02:57:00+00:00;;;;1
1111;887;Processing;F;2020-06-30 02:57:00+00:00;;;;1
1112;889;Processing;F;2020-10-18 00:34:00+00:00;;;;1
1113;889;Processing;F;2019-06-15 00:34:00+00:00;;;;1
1114;890;Processing;M;2023-03-10 11:02:00+00:00;;;;1
1115;890;Shipped;M;2023-06-15 11:02:00+00:00;;2023-06-15 23:05:00+00:00;;1
1116;891;Complete;M;2022-01-12 02:06:00+00:00;;2022-01-13 03:38:00+00:00;2022-01-17 01:44:00+00:00;2
1118;892;Cancelled;M;2024-01-03 11:32:00+00:00;;;;1
1117;892;Shipped;M;2023-12-24 11:32:00+00:00;;2023-12-25 06:56:00+00:00;;1
1119;894;Processing;M;2023-12-15 13:54:00+00:00;;;;2
1120;896;Cancelled;F;2021-09-21 10:46:00+00:00;;;;1
1121;897;Cancelled;M;2023-12-06 01:38:00+00:00;;;;1
1122;897;Processing;M;2023-11-22 01:38:00+00:00;;;;2
1124;898;Cancelled;M;2023-05-12 08:21:00+00:00;;;;2
1123;898;Complete;M;2023-03-09 08:21:00+00:00;;2023-03-11 21:59:00+00:00;2023-03-14 19:57:00+00:00;1
1128;899;Complete;F;2023-12-14 00:41:00+00:00;;2023-12-16 13:30:00+00:00;2023-12-18 03:46:00+00:00;1
1126;899;Returned;F;2023-01-31 00:41:00+00:00;2023-02-03 00:28:00+00:00;2023-02-01 16:43:00+00:00;2023-02-02 05:28:00+00:00;1
1125;899;Shipped;F;2022-04-14 00:41:00+00:00;;2022-04-16 12:50:00+00:00;;1
1127;899;Shipped;F;2022-11-02 00:41:00+00:00;;2022-11-02 11:28:00+00:00;;2
1129;900;Returned;F;2022-02-04 13:16:00+00:00;2022-02-10 07:29:00+00:00;2022-02-04 14:07:00+00:00;2022-02-08 20:06:00+00:00;1
1130;901;Complete;F;2020-12-14 13:06:00+00:00;;2020-12-16 21:03:00+00:00;2020-12-21 06:12:00+00:00;1
1131;903;Processing;F;2023-06-01 06:26:00+00:00;;;;1
1132;904;Complete;M;2023-05-13 13:24:00+00:00;;2023-05-14 09:18:00+00:00;2023-05-17 16:27:00+00:00;1
1133;905;Returned;M;2023-07-14 18:49:00+00:00;2023-07-19 13:04:00+00:00;2023-07-17 18:10:00+00:00;2023-07-19 03:36:00+00:00;1
1135;906;Complete;M;2023-12-19 17:39:00+00:00;;2023-12-20 09:04:00+00:00;2023-12-20 15:48:00+00:00;1
1134;906;Processing;M;2023-04-22 17:39:00+00:00;;;;1
1136;907;Cancelled;M;2023-08-19 04:02:00+00:00;;;;2
1137;908;Cancelled;F;2024-01-15 08:47:54.790130+00:00;;;;1
1138;911;Cancelled;M;2021-02-09 02:50:00+00:00;;;;1
1140;914;Complete;M;2023-04-25 07:34:00+00:00;;2023-04-27 15:07:00+00:00;2023-04-28 01:05:00+00:00;2
1139;914;Shipped;M;2023-08-17 07:34:00+00:00;;2023-08-19 11:58:00+00:00;;2
1142;915;Cancelled;F;2023-06-08 04:28:00+00:00;;;;1
1141;915;Processing;F;2023-03-05 04:28:00+00:00;;;;1
1143;915;Returned;F;2023-08-04 04:28:00+00:00;2023-08-08 19:30:00+00:00;2023-08-06 21:04:00+00:00;2023-08-06 21:12:00+00:00;1
1144;917;Cancelled;F;2023-04-19 00:04:00+00:00;;;;3
1145;917;Returned;F;2022-07-01 00:04:00+00:00;2022-07-07 18:46:00+00:00;2022-07-03 17:24:00+00:00;2022-07-05 20:53:00+00:00;1
1146;918;Shipped;F;2022-11-10 02:16:00+00:00;;2022-11-10 12:32:00+00:00;;1
1148;919;Complete;F;2023-07-23 02:51:00+00:00;;2023-07-23 20:32:00+00:00;2023-07-27 04:17:00+00:00;3
1147;919;Processing;F;2024-01-11 02:51:00+00:00;;;;2
1150;921;Processing;M;2021-08-15 03:15:00+00:00;;;;1
1149;921;Shipped;M;2023-04-24 03:15:00+00:00;;2023-04-24 03:29:00+00:00;;2
1152;922;Cancelled;F;2023-05-24 01:23:00+00:00;;;;3
1151;922;Complete;F;2023-10-11 01:23:00+00:00;;2023-10-12 20:32:00+00:00;2023-10-14 22:18:00+00:00;2
1154;924;Processing;M;2022-10-15 09:02:00+00:00;;;;3
1153;924;Shipped;M;2022-12-10 09:02:00+00:00;;2022-12-11 03:14:00+00:00;;4
1155;925;Shipped;M;2023-05-01 14:37:00+00:00;;2023-05-02 01:15:00+00:00;;1
1156;925;Shipped;M;2023-06-07 14:37:00+00:00;;2023-06-08 10:39:00+00:00;;1
1158;926;Complete;F;2023-10-22 04:36:00+00:00;;2023-10-25 02:58:00+00:00;2023-10-27 10:04:00+00:00;3
1157;926;Processing;F;2023-07-05 04:36:00+00:00;;;;1
1159;927;Complete;F;2023-12-31 08:21:00+00:00;;2024-01-02 02:14:00+00:00;2024-01-04 14:29:00+00:00;1
1161;928;Processing;M;2020-02-04 06:36:00+00:00;;;;2
1160;928;Shipped;M;2022-10-29 06:36:00+00:00;;2022-10-30 03:57:00+00:00;;1
1162;929;Cancelled;M;2023-12-14 15:16:00+00:00;;;;1
1163;929;Complete;M;2023-07-29 15:16:00+00:00;;2023-07-30 16:47:00+00:00;2023-07-31 06:51:00+00:00;4
1164;931;Processing;F;2023-10-28 06:10:00+00:00;;;;1
1165;932;Processing;F;2024-01-02 05:40:00+00:00;;;;1
1166;933;Processing;F;2023-10-12 01:14:00+00:00;;;;1
1167;934;Shipped;F;2022-08-13 11:45:00+00:00;;2022-08-15 07:12:00+00:00;;2
1168;935;Cancelled;M;2023-07-01 09:42:00+00:00;;;;3
1169;935;Complete;M;2021-01-15 09:42:00+00:00;;2021-01-16 11:58:00+00:00;2021-01-21 07:01:00+00:00;1
1171;936;Cancelled;F;2022-11-29 02:33:00+00:00;;;;4
1170;936;Complete;F;2021-01-31 02:33:00+00:00;;2021-02-01 08:21:00+00:00;2021-02-01 14:42:00+00:00;2
1172;937;Returned;M;2022-11-29 08:29:00+00:00;2022-12-06 16:56:00+00:00;2022-12-01 01:07:00+00:00;2022-12-05 09:00:00+00:00;2
1173;938;Shipped;F;2021-11-23 13:15:00+00:00;;2021-11-25 02:45:00+00:00;;2
1174;939;Shipped;F;2020-12-05 07:57:00+00:00;;2020-12-07 22:55:00+00:00;;4
1176;940;Cancelled;F;2023-02-14 16:06:00+00:00;;;;1
1175;940;Complete;F;2023-08-11 16:06:00+00:00;;2023-08-11 17:12:00+00:00;2023-08-14 04:53:00+00:00;1
1177;941;Processing;F;2023-04-12 10:38:00+00:00;;;;3
1178;942;Shipped;F;2023-07-19 09:25:00+00:00;;2023-07-21 11:07:00+00:00;;1
